wl,n,k
21.6,2.653007,0.145832
21.7,2.650491,0.1428245
21.8,2.647994,0.1398912
21.9,2.645517,0.1370302
22.0,2.643061,0.1342395
22.1,2.640625,0.1315174
22.2,2.638211,0.1288618
22.3,2.635817,0.1262712
22.4,2.633445,0.1237437
22.5,2.631095,0.1212777
22.6,2.628766,0.1188716
22.7,2.62646,0.1165237
22.8,2.624175,0.1142325
22.9,2.621913,0.1119966
23.0,2.619672,0.1098143
23.1,2.617454,0.1076844
23.2,2.615259,0.1056055
23.3,2.613085,0.1035761
23.4,2.610934,0.101595
23.5,2.608805,0.09966087
23.6,2.606699,0.09777252
23.7,2.604614,0.09592872
23.8,2.602552,0.0941283
23.9,2.600512,0.09237012
24.0,2.598494,0.09065307
24.1,2.596497,0.08897606
24.2,2.594522,0.08733806
24.3,2.592569,0.08573804
24.4,2.590638,0.08417501
24.5,2.588727,0.08264801
24.6,2.586838,0.08115609
24.7,2.58497,0.07969835
24.8,2.583123,0.07827389
24.9,2.581297,0.07688187
25.0,2.579491,0.07552143
25.1,2.577706,0.07419177
25.2,2.575941,0.07289209
25.3,2.574196,0.07162162
25.4,2.572471,0.07037961
25.5,2.570766,0.06916533
25.6,2.56908,0.06797808
25.7,2.567413,0.06681717
25.8,2.565766,0.06568192
25.9,2.564138,0.06457168
26.0,2.562528,0.06348583
26.1,2.560937,0.06242374
26.2,2.559364,0.06138482
26.3,2.557809,0.06036848
26.4,2.556273,0.05937415
26.5,2.554754,0.0584013
26.6,2.553253,0.05744937
26.7,2.551769,0.05651784
26.8,2.550302,0.05560622
26.9,2.548852,0.05471401
27.0,2.547419,0.05384072
27.1,2.546003,0.05298589
27.2,2.544603,0.05214907
27.3,2.543219,0.05132981
27.4,2.541851,0.05052768
27.5,2.540499,0.04974227
27.6,2.539163,0.04897317
27.7,2.537842,0.04821998
27.8,2.536536,0.04748231
27.9,2.535245,0.0467598
28.0,2.53397,0.04605207
28.1,2.532709,0.04535877
28.2,2.531462,0.04467969
28.3,2.530229,0.04401423
28.4,2.529011,0.04336219
28.5,2.527807,0.04272325
28.6,2.526616,0.0420971
28.7,2.52544,0.04148344
28.8,2.524276,0.04088197
28.9,2.523126,0.04029241
29.0,2.521989,0.03971448
29.1,2.520864,0.03914791
29.2,2.519753,0.03859243
29.3,2.518654,0.03804778
29.4,2.517567,0.03751372
29.5,2.516493,0.03698999
29.6,2.515431,0.03647637
29.7,2.514381,0.03597261
29.8,2.513342,0.03547834
29.9,2.512315,0.03499381
30.0,2.5113,0.03451833
30.1,2.510296,0.03405185
30.2,2.509303,0.03359416
30.3,2.508321,0.03314507
30.4,2.50735,0.03270439
30.5,2.50639,0.03227191
30.6,2.50544,0.03184748
30.7,2.504501,0.03143089
30.8,2.503572,0.03102198
30.9,2.502653,0.03062058
31.0,2.501744,0.03022652
31.1,2.500845,0.02983965
31.2,2.499956,0.02945979
31.3,2.499077,0.02908681
31.4,2.498207,0.02872054
31.5,2.497347,0.02836084
31.6,2.496496,0.02800758
31.7,2.495654,0.02766061
31.8,2.494821,0.02731979
31.9,2.493997,0.026985
32.0,2.493181,0.0266561
32.1,2.492375,0.02633297
32.2,2.491577,0.02601549
32.3,2.490787,0.02570331
32.4,2.490006,0.02539676
32.5,2.489233,0.0250955
32.6,2.488468,0.02479943
32.7,2.487712,0.02450843
32.8,2.486963,0.02422241
32.9,2.486222,0.02394124
33.0,2.485488,0.02366485
33.1,2.484762,0.02339311
33.2,2.484044,0.02312595
33.3,2.483333,0.02286327
33.4,2.48263,0.02260496
33.5,2.481934,0.02235095
33.6,2.481244,0.02210115
33.7,2.480562,0.02185573
33.8,2.479887,0.02161409
33.9,2.479219,0.02137641
34.0,2.478557,0.0211426
34.1,2.477903,0.0209126
34.2,2.477254,0.02068631
34.3,2.476613,0.02046368
34.4,2.475978,0.02024462
34.5,2.475349,0.02002906
34.6,2.474726,0.01981695
34.7,2.47411,0.0196082
34.8,2.473499,0.01940275
34.9,2.472895,0.01920055
35.0,2.472297,0.01900152
35.1,2.471704,0.0188056
35.2,2.471118,0.01861273
35.3,2.470537,0.01842286
35.4,2.469962,0.01823592
35.5,2.469392,0.01805187
35.6,2.468828,0.01787063
35.7,2.468269,0.01769218
35.8,2.467716,0.01751643
35.9,2.467168,0.01734336
36.0,2.466626,0.0171729
36.1,2.466088,0.01700501
36.2,2.465556,0.01683964
36.3,2.465028,0.01667674
36.4,2.464506,0.01651627
36.5,2.463989,0.01635817
36.6,2.463477,0.01620242
36.7,2.462969,0.01604896
36.8,2.462466,0.01589774
36.9,2.461968,0.01574874
37.0,2.461475,0.01560191
37.1,2.460986,0.01545721
37.2,2.460501,0.0153146
37.3,2.460021,0.01517404
37.4,2.459546,0.0150355
37.5,2.459075,0.01489893
37.6,2.458608,0.01476432
37.7,2.458146,0.01463161
37.8,2.457687,0.01450078
37.9,2.457233,0.01437178
38.0,2.456783,0.0142446
38.1,2.456338,0.0141192
38.2,2.455896,0.01399554
38.3,2.455458,0.0138736
38.4,2.455024,0.01375334
38.5,2.454594,0.01363474
38.6,2.454168,0.01351776
38.7,2.453745,0.01340239
38.8,2.453327,0.01328858
38.9,2.452911,0.01317632
39.0,2.4525,0.01306558
39.1,2.452093,0.01295633
39.2,2.451688,0.01284854
39.3,2.451288,0.0127422
39.4,2.450891,0.01263727
39.5,2.450497,0.01253374
39.6,2.450107,0.01243157
39.7,2.44972,0.01233075
39.8,2.449337,0.01223125
39.9,2.448957,0.01213306
40.0,2.44858,0.01203614
40.1,2.448206,0.01194049
40.2,2.447836,0.01184607
40.3,2.447468,0.01175287
40.4,2.447104,0.01166086
40.5,2.446743,0.01157003
40.6,2.446385,0.01148036
40.7,2.44603,0.01139184
40.8,2.445678,0.01130443
40.9,2.445329,0.01121812
41.0,2.444983,0.0111329
41.1,2.444639,0.01104824
41.2,2.444299,0.01096564
41.3,2.443961,0.01088357
41.4,2.443626,0.01080252
41.5,2.443294,0.01072247
41.6,2.442965,0.0106434
41.7,2.442638,0.0105653
41.8,2.442314,0.01048816
41.9,2.441993,0.01041195
42.0,2.441674,0.01033667
42.1,2.441358,0.0102623
42.2,2.441045,0.01018882
42.3,2.440734,0.01011623
42.4,2.440425,0.01004451
42.5,2.440119,0.009973633
42.6,2.439816,0.009903604
42.7,2.439515,0.009834403
42.8,2.439216,0.009766018
42.9,2.438919,0.009698436
43.0,2.438625,0.009631646
43.1,2.438334,0.009565634
43.2,2.438044,0.009500391
43.3,2.437757,0.009435903
43.4,2.437472,0.00937216
43.5,2.43719,0.00930915
43.6,2.436909,0.009246863
43.7,2.436631,0.009185287
43.8,2.436355,0.009124412
43.9,2.436081,0.009064228
44.0,2.435809,0.009004725
44.1,2.435539,0.008945892
44.2,2.435272,0.00888772
44.3,2.435006,0.008830198
44.4,2.434743,0.008773319
44.5,2.434481,0.008717071
44.6,2.434221,0.008661446
44.7,2.433964,0.008606436
44.8,2.433708,0.00855203
44.9,2.433454,0.008498221
45.0,2.433203,0.008445
45.1,2.432953,0.008392358
45.2,2.432705,0.008340287
45.3,2.432458,0.008288779
45.4,2.432214,0.008237827
45.5,2.431971,0.008187422
45.6,2.431731,0.008137557
45.7,2.431492,0.008088223
45.8,2.431255,0.008039414
45.9,2.431019,0.007991122
46.0,2.430785,0.007943341
46.1,2.430553,0.007896062
46.2,2.430323,0.007849279
46.3,2.430095,0.007802985
46.4,2.429868,0.007757174
46.5,2.429642,0.007711838
46.6,2.429419,0.007666972
46.7,2.429197,0.007622568
46.8,2.428976,0.007578621
46.9,2.428757,0.007535125
47.0,2.42854,0.007492072
47.1,2.428324,0.007449458
47.2,2.42811,0.007407277
47.3,2.427897,0.007365522
47.4,2.427686,0.007324187
47.5,2.427476,0.007283268
47.6,2.427268,0.007242759
47.7,2.427061,0.007202654
47.8,2.426856,0.007162948
47.9,2.426652,0.007123636
48.0,2.42645,0.007084712
48.1,2.426249,0.007046172
48.2,2.426049,0.00700801
48.3,2.425851,0.006970222
