wl,n,k
16.88,3.762619,0.01001228
16.9,3.759682,0.009949021
16.92,3.75677,0.009886493
16.94,3.753883,0.009824687
16.96,3.751021,0.00976359
16.98,3.748184,0.009703192
17.0,3.74537,0.00964348
17.02,3.74258,0.009584445
17.04,3.739814,0.009526075
17.06,3.737071,0.00946836
17.08,3.734352,0.009411289
17.1,3.731654,0.009354853
17.12,3.728979,0.009299041
17.14,3.726327,0.009243843
17.16,3.723696,0.009189251
17.18,3.721087,0.009135255
17.2,3.718499,0.009081845
17.22,3.715932,0.009029013
17.24,3.713386,0.00897675
17.26,3.71086,0.008925047
17.28,3.708355,0.008873896
17.3,3.70587,0.008823289
17.32,3.703405,0.008773217
17.34,3.700959,0.008723672
17.36,3.698533,0.008674647
17.38,3.696125,0.008626134
17.4,3.693737,0.008578125
17.42,3.691368,0.008530613
17.44,3.689017,0.008483591
17.46,3.686684,0.008437051
17.48,3.684369,0.008390988
17.5,3.682073,0.008345392
17.52,3.679794,0.008300259
17.54,3.677532,0.008255582
17.56,3.675287,0.008211353
17.58,3.67306,0.008167567
17.6,3.67085,0.008124217
17.62,3.668656,0.008081297
17.64,3.666479,0.008038802
17.66,3.664318,0.007996725
17.68,3.662173,0.00795506
17.7,3.660044,0.007913802
17.72,3.657931,0.007872945
17.74,3.655834,0.007832484
17.76,3.653752,0.007792413
17.78,3.651685,0.007752727
17.8,3.649634,0.00771342
17.82,3.647597,0.007674488
17.84,3.645576,0.007635925
17.86,3.643568,0.007597727
17.88,3.641576,0.007559889
17.9,3.639597,0.007522405
17.92,3.637633,0.007485272
17.94,3.635683,0.007448484
17.96,3.633747,0.007412037
17.98,3.631825,0.007375926
18.0,3.629916,0.007340148
18.02,3.62802,0.007304697
18.04,3.626138,0.00726957
18.06,3.624269,0.007234762
18.08,3.622413,0.007200269
18.1,3.62057,0.007166088
18.12,3.61874,0.007132214
18.14,3.616923,0.007098643
18.16,3.615118,0.007065371
18.18,3.613325,0.007032395
18.2,3.611545,0.006999711
18.22,3.609776,0.006967316
18.24,3.60802,0.006935205
18.26,3.606276,0.006903375
18.28,3.604543,0.006871823
18.3,3.602822,0.006840544
